serial_number;tree_location;date_time;date (mdy);time;rh;t_rh;t;l1;battery
SN320809;T29;9/26/2016 8:00:00 AM;9/26/2016;8:00:00 AM;97,3;17,5;17,3;54,43341064;3,85
SN320809;T29;9/26/2016 12:00:00 PM;9/26/2016;12:00:00 PM;97,2;19,44000053;19,8;144,0884399;3,85
SN320809;T29;9/26/2016 4:00:00 PM;9/26/2016;4:00:00 PM;97,6;18,79000092;18,8;22,41375732;3,85
SN320809;T29;9/26/2016 8:00:00 PM;9/26/2016;8:00:00 PM;97,6;17,73999977;17,8;0;3,85
SN320809;T29;9/27/2016 12:00:00 AM;9/27/2016;12:00:00 AM;97,7;17,29000092;17,1;0;3,85
SN320809;T29;9/27/2016 4:00:00 AM;9/27/2016;4:00:00 AM;97,7;16;16;0;3,85
SN320809;T29;9/27/2016 8:00:00 AM;9/27/2016;8:00:00 AM;97,8;16,73999977;16,4;124,8766479;3,85
SN320809;T29;9/27/2016 12:00:00 PM;9/27/2016;12:00:00 PM;97,7;18,15999985;18;35,22161865;3,85
SN320809;T29;9/27/2016 4:00:00 PM;9/27/2016;4:00:00 PM;97,6;19,07999992;19,3;22,41375732;3,85
SN320809;T29;9/27/2016 8:00:00 PM;9/27/2016;8:00:00 PM;97,7;17,76000023;17,7;0;3,85
SN320809;T29;9/28/2016 12:00:00 AM;9/28/2016;12:00:00 AM;97,7;16,68000031;16,6;0;3,85
SN320809;T29;9/28/2016 4:00:00 AM;9/28/2016;4:00:00 AM;97,8;16,04000092;15,9;0;3,85
SN320809;T29;9/28/2016 8:00:00 AM;9/28/2016;8:00:00 AM;97,6;17,29999924;16,8;28,81768799;3,85
SN320809;T29;9/28/2016 12:00:00 PM;9/28/2016;12:00:00 PM;96,9;19,84000015;19,6;217,7336426;3,85
SN320809;T29;9/28/2016 4:00:00 PM;9/28/2016;4:00:00 PM;97,4;18,82999992;18,8;0;3,85
SN320809;T29;9/28/2016 8:00:00 PM;9/28/2016;8:00:00 PM;97,5;17,42000008;17,4;0;3,85
SN320809;T29;9/29/2016 12:00:00 AM;9/29/2016;12:00:00 AM;97,6;15,63000011;15,7;0;3,85
SN320809;T29;9/29/2016 4:00:00 AM;9/29/2016;4:00:00 AM;97,7;15,23999977;15,2;0;3,85
SN320809;T29;9/29/2016 8:00:00 AM;9/29/2016;8:00:00 AM;97,8;17;16,6;89,6550293;3,85
SN320809;T29;9/29/2016 12:00:00 PM;9/29/2016;12:00:00 PM;97,6;19,54000092;19,8;99,26092529;3,85
SN320809;T29;9/29/2016 4:00:00 PM;9/29/2016;4:00:00 PM;97,8;19,87999916;20;51,23144531;3,85
SN320809;T29;9/29/2016 8:00:00 PM;9/29/2016;8:00:00 PM;97,9;18,5;18,5;0;3,85
SN320809;T29;9/30/2016 12:00:00 AM;9/30/2016;12:00:00 AM;97,9;17,97999954;18;0;3,85
SN320809;T29;9/30/2016 4:00:00 AM;9/30/2016;4:00:00 AM;98;17,38999939;17,4;0;3,85
SN320809;T29;9/30/2016 8:00:00 AM;9/30/2016;8:00:00 AM;98,1;17,85000038;17,8;89,6550293;3,85
SN320809;T29;9/30/2016 12:00:00 PM;9/30/2016;12:00:00 PM;82,4;21,69000053;20,9;233,7434692;3,85
SN320809;T29;9/30/2016 4:00:00 PM;9/30/2016;4:00:00 PM;96,6;17,53000069;17,5;9,605895996;3,85
SN320809;T29;9/30/2016 8:00:00 PM;9/30/2016;8:00:00 PM;96,8;16,97999954;17;0;3,85
SN320809;T29;10/1/2016 12:00:00 AM;10/1/2016;12:00:00 AM;96,9;16,52000046;16,5;0;3,85
SN320809;T29;10/1/2016 4:00:00 AM;10/1/2016;4:00:00 AM;97,1;16,26000023;16,3;0;3,85
SN320809;T29;10/1/2016 8:00:00 AM;10/1/2016;8:00:00 AM;97,3;17,20000076;16,8;80,0491333;3,85
SN320809;T29;10/1/2016 12:00:00 PM;10/1/2016;12:00:00 PM;88,8;20,63999939;20;249,7532959;3,85
SN320809;T29;10/1/2016 4:00:00 PM;10/1/2016;4:00:00 PM;92,3;20,18000031;20;35,22161865;3,85
SN320809;T29;10/1/2016 8:00:00 PM;10/1/2016;8:00:00 PM;96,1;18,13999939;18,1;0;3,85
SN320809;T29;10/2/2016 12:00:00 AM;10/2/2016;12:00:00 AM;96,9;16,69000053;16,8;0;3,85
SN320809;T29;10/2/2016 4:00:00 AM;10/2/2016;4:00:00 AM;97,3;15,18999958;15,3;0;3,85
SN320809;T29;10/2/2016 8:00:00 AM;10/2/2016;8:00:00 AM;97,5;16,76000023;16,1;64,03930664;3,85
SN320809;T29;10/2/2016 12:00:00 PM;10/2/2016;12:00:00 PM;74,9;22,61000061;21,4;192,1179199;3,85
SN320809;T29;10/2/2016 4:00:00 PM;10/2/2016;4:00:00 PM;88;21,10000038;20,4;32,01965332;3,85
SN320809;T29;10/2/2016 8:00:00 PM;10/2/2016;8:00:00 PM;96,5;17,95999908;17,9;0;3,85
SN320809;T29;10/3/2016 12:00:00 AM;10/3/2016;12:00:00 AM;96,9;17,53000069;17,5;0;3,85
SN320809;T29;10/3/2016 4:00:00 AM;10/3/2016;4:00:00 AM;97,3;15,47000027;15,8;0;3,85
SN320809;T29;10/3/2016 8:00:00 AM;10/3/2016;8:00:00 AM;97,7;17,62000084;17,1;64,03930664;3,85
SN320809;T29;10/3/2016 12:00:00 PM;10/3/2016;12:00:00 PM;97,7;19,81999969;19,9;169,7041626;3,85
SN320809;T29;10/3/2016 4:00:00 PM;10/3/2016;4:00:00 PM;97,2;19,76000023;19,6;32,01965332;3,85
SN320809;T29;10/3/2016 8:00:00 PM;10/3/2016;8:00:00 PM;97,7;18,29999924;18,5;0;3,85
SN320809;T29;10/4/2016 12:00:00 AM;10/4/2016;12:00:00 AM;97,7;17,71999931;17,8;0;3,85
SN320809;T29;10/4/2016 4:00:00 AM;10/4/2016;4:00:00 AM;97,7;15,47000027;16;0;3,85
SN320809;T29;10/4/2016 8:00:00 AM;10/4/2016;8:00:00 AM;97,3;17,39999962;17,1;35,22161865;3,85
SN320809;T29;10/4/2016 12:00:00 PM;10/4/2016;12:00:00 PM;87,6;21,63999939;20,5;140,8864746;3,85
SN320809;T29;10/4/2016 4:00:00 PM;10/4/2016;4:00:00 PM;97,3;18,54999924;18,5;6,403930664;3,85
SN320809;T29;10/4/2016 8:00:00 PM;10/4/2016;8:00:00 PM;97,4;17,27000046;17,6;0;3,85
SN320809;T29;10/5/2016 12:00:00 AM;10/5/2016;12:00:00 AM;97,8;16,20000076;16,3;0;3,85
SN320809;T29;10/5/2016 4:00:00 AM;10/5/2016;4:00:00 AM;97,6;15,39999962;15,4;0;3,85
SN320809;T29;10/5/2016 8:00:00 AM;10/5/2016;8:00:00 AM;97,8;17,55999947;17;86,45306396;3,85
SN320809;T29;10/5/2016 12:00:00 PM;10/5/2016;12:00:00 PM;95,9;20,35000038;19,9;115,270752;3,85
SN320809;T29;10/5/2016 4:00:00 PM;10/5/2016;4:00:00 PM;97,2;19,34000015;19,3;6,403930664;3,85
SN320809;T29;10/5/2016 8:00:00 PM;10/5/2016;8:00:00 PM;97,8;18,52000046;18,4;0;3,85
SN320809;T29;10/6/2016 12:00:00 AM;10/6/2016;12:00:00 AM;98,1;17,92000008;17,8;0;3,85
SN320809;T29;10/6/2016 4:00:00 AM;10/6/2016;4:00:00 AM;98,3;17,44000053;17,4;0;3,85
SN320809;T29;10/6/2016 8:00:00 AM;10/6/2016;8:00:00 AM;98,6;18,57999992;18,3;57,63537598;3,85
SN320809;T29;10/6/2016 12:00:00 PM;10/6/2016;12:00:00 PM;85,3;21,48999977;20,6;214,5316772;3,85
SN320809;T29;10/6/2016 4:00:00 PM;10/6/2016;4:00:00 PM;97,6;19,10000038;19;3,201965332;3,85
SN320809;T29;10/6/2016 8:00:00 PM;10/6/2016;8:00:00 PM;98,1;17,80999947;17,7;0;3,85
SN320809;T29;10/7/2016 12:00:00 AM;10/7/2016;12:00:00 AM;98,3;16,80999947;16,6;0;3,85
SN320809;T29;10/7/2016 4:00:00 AM;10/7/2016;4:00:00 AM;98,4;16,46999931;16,4;0;3,85
SN320809;T29;10/7/2016 8:00:00 AM;10/7/2016;8:00:00 AM;98,7;18,36000061;18;118,4727173;3,85
SN320809;T29;10/7/2016 12:00:00 PM;10/7/2016;12:00:00 PM;97,9;20,63999939;20,7;230,5415039;3,85
SN320809;T29;10/7/2016 4:00:00 PM;10/7/2016;4:00:00 PM;98,1;18,87999916;18,8;0;3,85
SN320809;T29;10/7/2016 8:00:00 PM;10/7/2016;8:00:00 PM;97,8;17,98999977;17,8;0;3,85
SN320809;T29;10/8/2016 12:00:00 AM;10/8/2016;12:00:00 AM;98,2;17,05999947;16,9;0;3,85
SN320809;T29;10/8/2016 4:00:00 AM;10/8/2016;4:00:00 AM;98,4;16,36000061;16,2;0;3,85
SN320809;T29;10/8/2016 8:00:00 AM;10/8/2016;8:00:00 AM;98,8;17,76000023;17,4;108,8668213;3,85
SN320809;T29;10/8/2016 12:00:00 PM;10/8/2016;12:00:00 PM;98,5;19,84000015;19,5;246,5513306;3,85
SN320809;T29;10/8/2016 4:00:00 PM;10/8/2016;4:00:00 PM;98,3;18,80999947;18,9;25,61572266;3,85
SN320809;T29;10/8/2016 8:00:00 PM;10/8/2016;8:00:00 PM;98,7;17,43000031;17,5;0;3,85
SN320809;T29;10/9/2016 12:00:00 AM;10/9/2016;12:00:00 AM;98,8;16,54000092;16,5;0;3,85
SN320809;T29;10/9/2016 4:00:00 AM;10/9/2016;4:00:00 AM;98,9;16,46999931;16,3;0;3,85
SN320809;T29;10/9/2016 8:00:00 AM;10/9/2016;8:00:00 AM;99;17,89999962;17,5;105,664856;3,85
SN320809;T29;10/9/2016 12:00:00 PM;10/9/2016;12:00:00 PM;98,6;19,29999924;19,1;140,8864746;3,85
SN320809;T29;10/9/2016 4:00:00 PM;10/9/2016;4:00:00 PM;98,9;18,67000008;18,8;12,80786133;3,85
SN320809;T29;10/9/2016 8:00:00 PM;10/9/2016;8:00:00 PM;99;17,78000069;17,8;0;3,85
SN320809;T29;10/10/2016 12:00:00 AM;10/10/2016;12:00:00 AM;98,9;16,68000031;16,6;0;3,85
SN320809;T29;10/10/2016 4:00:00 AM;10/10/2016;4:00:00 AM;99;16,63999939;16,5;0;3,85
SN320809;T29;10/10/2016 8:00:00 AM;10/10/2016;8:00:00 AM;99,1;17,5;17,1;108,8668213;3,85
SN320809;T29;10/10/2016 12:00:00 PM;10/10/2016;12:00:00 PM;98,7;19,38999939;19,3;220,9356079;3,85
SN320809;T29;10/10/2016 4:00:00 PM;10/10/2016;4:00:00 PM;99,1;19,06999969;19,4;38,42358398;3,85
SN320809;T29;10/10/2016 8:00:00 PM;10/10/2016;8:00:00 PM;99;17,72999954;17,9;0;3,85
SN320809;T29;10/11/2016 12:00:00 AM;10/11/2016;12:00:00 AM;99,1;17,32999992;17,3;0;3,85
SN320809;T29;10/11/2016 4:00:00 AM;10/11/2016;4:00:00 AM;99,2;16,71999931;16,8;0;3,85
SN320809;T29;10/11/2016 8:00:00 AM;10/11/2016;8:00:00 AM;99,2;17,09000015;16,9;32,01965332;3,85
SN320809;T29;10/11/2016 12:00:00 PM;10/11/2016;12:00:00 PM;98,9;19,34000015;19,1;246,5513306;3,85
SN320809;T29;10/11/2016 8:00:00 PM;10/11/2016;8:00:00 PM;99,1;17,81999969;17,9;0;3,85
SN320809;T29;10/12/2016 12:00:00 AM;10/12/2016;12:00:00 AM;99,1;17,28000069;17,3;0;3,85
SN320809;T29;10/12/2016 4:00:00 AM;10/12/2016;4:00:00 AM;99,2;16,98999977;16,9;0;3,85
SN320809;T29;10/12/2016 8:00:00 AM;10/12/2016;8:00:00 AM;99,2;18,31999969;17,9;89,6550293;3,85
SN320809;T29;10/11/2016 4:00:00 PM;10/11/2016;4:00:00 PM;98,8;19,73999977;19,4;25,61572266;3,84
SN320809;T29;10/12/2016 12:00:00 PM;10/12/2016;12:00:00 PM;99,1;19,87999916;19,9;108,8668213;3,84
SN320809;T29;10/12/2016 4:00:00 PM;10/12/2016;4:00:00 PM;99,1;18,61000061;18,4;3,201965332;3,84
SN320809;T29;10/12/2016 8:00:00 PM;10/12/2016;8:00:00 PM;99,1;17,23999977;17,1;0;3,84
SN320809;T29;10/13/2016 12:00:00 AM;10/13/2016;12:00:00 AM;99,2;16,45999908;16,4;0;3,84
SN320809;T29;10/13/2016 4:00:00 AM;10/13/2016;4:00:00 AM;99,2;15,81999969;15,8;0;3,84
SN320809;T29;10/13/2016 8:00:00 AM;10/13/2016;8:00:00 AM;99,2;17,69000053;17,1;112,0687866;3,84
SN320809;T29;10/13/2016 12:00:00 PM;10/13/2016;12:00:00 PM;98,9;19,17000008;19;80,0491333;3,84
SN320809;T29;10/13/2016 4:00:00 PM;10/13/2016;4:00:00 PM;99;18,88999939;18,8;16,00982666;3,84
SN320809;T29;10/13/2016 8:00:00 PM;10/13/2016;8:00:00 PM;99,1;18,54000092;18,1;0;3,84
SN320809;T29;10/14/2016 12:00:00 AM;10/14/2016;12:00:00 AM;99,2;17,02000046;17;0;3,84
SN320809;T29;10/14/2016 4:00:00 AM;10/14/2016;4:00:00 AM;99,3;16,40999985;16,4;0;3,84
SN320809;T29;10/14/2016 8:00:00 AM;10/14/2016;8:00:00 AM;99,2;17,65999985;17,4;96,05895996;3,84
SN320809;T29;10/14/2016 12:00:00 PM;10/14/2016;12:00:00 PM;98,7;20,76000023;20,3;246,5513306;3,84
SN320809;T29;10/14/2016 4:00:00 PM;10/14/2016;4:00:00 PM;97,4;19,79999924;19,8;6,403930664;3,84
SN320809;T29;10/14/2016 8:00:00 PM;10/14/2016;8:00:00 PM;98,8;18,45000076;18,4;0;3,84
SN320809;T29;10/15/2016 12:00:00 AM;10/15/2016;12:00:00 AM;98,9;17,85000038;17,8;0;3,84
SN320809;T29;10/15/2016 4:00:00 AM;10/15/2016;4:00:00 AM;99;17,52000046;17,4;0;3,84
SN320809;T29;10/15/2016 8:00:00 AM;10/15/2016;8:00:00 AM;98,9;18,55999947;18,4;137,6845093;3,84
SN320809;T29;10/15/2016 12:00:00 PM;10/15/2016;12:00:00 PM;98,8;19,76000023;19,6;124,8766479;3,84
SN320809;T29;10/15/2016 4:00:00 PM;10/15/2016;4:00:00 PM;99;19,06999969;19,3;19,21179199;3,84
SN320809;T29;10/15/2016 8:00:00 PM;10/15/2016;8:00:00 PM;99;17,87999916;18;0;3,84
SN320809;T29;10/16/2016 12:00:00 AM;10/16/2016;12:00:00 AM;99,1;17,62000084;17,5;0;3,84
SN320809;T29;10/16/2016 4:00:00 AM;10/16/2016;4:00:00 AM;99,1;16,90999985;16,9;0;3,84
SN320809;T29;10/16/2016 8:00:00 AM;10/16/2016;8:00:00 AM;99,1;17,47999954;17,3;70,4432373;3,84
SN320809;T29;10/16/2016 12:00:00 PM;10/16/2016;12:00:00 PM;97,5;21,05999947;20,3;153,6943359;3,84
SN320809;T29;10/16/2016 4:00:00 PM;10/16/2016;4:00:00 PM;98,8;18,62000084;18,6;0;3,84
SN320809;T29;10/16/2016 8:00:00 PM;10/16/2016;8:00:00 PM;98,9;17,20000076;17,1;0;3,84
SN320809;T29;10/17/2016 12:00:00 AM;10/17/2016;12:00:00 AM;99;16,65999985;16,5;0;3,84
SN320809;T29;10/17/2016 4:00:00 AM;10/17/2016;4:00:00 AM;99,1;16,01000023;16;0;3,84
SN320809;T29;10/17/2016 8:00:00 AM;10/17/2016;8:00:00 AM;99;17,54999924;17;102,4628906;3,84
SN320809;T29;10/17/2016 12:00:00 PM;10/17/2016;12:00:00 PM;98,7;19,63999939;19,6;99,26092529;3,84
SN320809;T29;10/17/2016 4:00:00 PM;10/17/2016;4:00:00 PM;98,8;18,77000046;18,9;12,80786133;3,84
SN320809;T29;10/17/2016 8:00:00 PM;10/17/2016;8:00:00 PM;98,9;17,79000092;17,9;0;3,84
SN320809;T29;10/18/2016 12:00:00 AM;10/18/2016;12:00:00 AM;99;17,38999939;17,3;0;3,84
SN320809;T29;10/18/2016 4:00:00 AM;10/18/2016;4:00:00 AM;99;17,05999947;16,9;0;3,84
SN320809;T29;10/18/2016 8:00:00 AM;10/18/2016;8:00:00 AM;99,1;17,77000046;17,4;108,8668213;3,84
SN320809;T29;10/18/2016 12:00:00 PM;10/18/2016;12:00:00 PM;98,9;19,17000008;18,9;57,63537598;3,84
SN320809;T29;10/18/2016 4:00:00 PM;10/18/2016;4:00:00 PM;98,9;18,79999924;18,7;25,61572266;3,84
SN320809;T29;10/18/2016 8:00:00 PM;10/18/2016;8:00:00 PM;99;17,53000069;17,5;0;3,84
SN320809;T29;10/19/2016 12:00:00 AM;10/19/2016;12:00:00 AM;99;16,70999908;16,6;0;3,84
SN320809;T29;10/19/2016 4:00:00 AM;10/19/2016;4:00:00 AM;99;16,22999954;16,3;0;3,84
SN320809;T29;10/19/2016 8:00:00 AM;10/19/2016;8:00:00 AM;99,1;17,75;17,3;89,6550293;3,84
SN320809;T29;10/19/2016 12:00:00 PM;10/19/2016;12:00:00 PM;98,8;20,13999939;19,8;195,3198853;3,84
SN320809;T29;10/19/2016 4:00:00 PM;10/19/2016;4:00:00 PM;98,9;19,10000038;19,1;12,80786133;3,84
SN320809;T29;10/19/2016 8:00:00 PM;10/19/2016;8:00:00 PM;98,9;17,59000015;17,8;0;3,84
SN320809;T29;10/20/2016 12:00:00 AM;10/20/2016;12:00:00 AM;99;16,69000053;16,8;0;3,84
SN320809;T29;10/20/2016 4:00:00 AM;10/20/2016;4:00:00 AM;99,1;15,34000015;15,4;0;3,84
SN320809;T29;10/20/2016 8:00:00 AM;10/20/2016;8:00:00 AM;99,1;16,73999977;16,2;32,01965332;3,84
SN320809;T29;10/20/2016 12:00:00 PM;10/20/2016;12:00:00 PM;98,9;19,81999969;19,8;67,24127197;3,84
SN320809;T29;10/20/2016 4:00:00 PM;10/20/2016;4:00:00 PM;98,8;19,87999916;19,9;35,22161865;3,84
SN320809;T29;10/20/2016 8:00:00 PM;10/20/2016;8:00:00 PM;98,9;18,28000069;18,5;0;3,84
SN320809;T29;10/21/2016 12:00:00 AM;10/21/2016;12:00:00 AM;99;17,20999908;17,4;0;3,84
SN320809;T29;10/21/2016 4:00:00 AM;10/21/2016;4:00:00 AM;99,1;16,18000031;16,3;0;3,84
SN320809;T29;10/21/2016 8:00:00 AM;10/21/2016;8:00:00 AM;99,1;17,29999924;16,8;64,03930664;3,84
SN320809;T29;10/21/2016 12:00:00 PM;10/21/2016;12:00:00 PM;83,8;22,71999931;21,4;259,3591919;3,84
SN320809;T29;10/21/2016 4:00:00 PM;10/21/2016;4:00:00 PM;98,5;19,31999969;19,2;0;3,84
SN320809;T29;10/21/2016 8:00:00 PM;10/21/2016;8:00:00 PM;98,8;17,93000031;17,8;0;3,84
SN320809;T29;10/22/2016 12:00:00 AM;10/22/2016;12:00:00 AM;99;17,21999931;17,1;0;3,84
SN320809;T29;10/22/2016 4:00:00 AM;10/22/2016;4:00:00 AM;99,1;16,86000061;16,8;0;3,84
SN320809;T29;10/22/2016 8:00:00 AM;10/22/2016;8:00:00 AM;99;18,12999916;17,8;89,6550293;3,84
SN320809;T29;10/22/2016 12:00:00 PM;10/22/2016;12:00:00 PM;98,7;19,5;19,5;217,7336426;3,84
SN320809;T29;10/22/2016 4:00:00 PM;10/22/2016;4:00:00 PM;99;17,96999931;17,9;3,201965332;3,84
SN320809;T29;10/22/2016 8:00:00 PM;10/22/2016;8:00:00 PM;99,1;17,26000023;17,1;0;3,84
SN320809;T29;10/23/2016 12:00:00 AM;10/23/2016;12:00:00 AM;99,2;16,05999947;16,1;0;3,84
SN320809;T29;10/23/2016 4:00:00 AM;10/23/2016;4:00:00 AM;99,3;16,10000038;15,9;0;3,84
SN320809;T29;10/23/2016 8:00:00 AM;10/23/2016;8:00:00 AM;99,2;17,94000053;17,3;108,8668213;3,84
SN320809;T29;10/23/2016 12:00:00 PM;10/23/2016;12:00:00 PM;99;18,45999908;18,6;80,0491333;3,84
SN320809;T29;10/23/2016 4:00:00 PM;10/23/2016;4:00:00 PM;99,1;18,52000046;18,4;3,201965332;3,84
SN320809;T29;10/23/2016 8:00:00 PM;10/23/2016;8:00:00 PM;99,2;17,40999985;17,3;0;3,84
SN320809;T29;10/24/2016 12:00:00 AM;10/24/2016;12:00:00 AM;99,2;17,07999992;16,9;0;3,84
SN320809;T29;10/24/2016 4:00:00 AM;10/24/2016;4:00:00 AM;99,2;17,10000038;16,9;0;3,84
SN320809;T29;10/24/2016 8:00:00 AM;10/24/2016;8:00:00 AM;99,1;17,98999977;17,8;64,03930664;3,84
SN320809;T29;10/24/2016 12:00:00 PM;10/24/2016;12:00:00 PM;98,9;19,56999969;19,5;281,7729492;3,84
SN320809;T29;10/24/2016 4:00:00 PM;10/24/2016;4:00:00 PM;99,3;18,67000008;18,4;6,403930664;3,84
SN320809;T29;10/24/2016 8:00:00 PM;10/24/2016;8:00:00 PM;99,2;17,79999924;17,8;0;3,84
SN320809;T29;10/25/2016 12:00:00 AM;10/25/2016;12:00:00 AM;99,3;15,93000031;16;0;3,84
SN320809;T29;10/25/2016 4:00:00 AM;10/25/2016;4:00:00 AM;99,3;14,07999992;14,2;0;3,84
SN320809;T29;10/25/2016 8:00:00 AM;10/25/2016;8:00:00 AM;99,5;16,10000038;15,5;38,42358398;3,84
SN320809;T29;10/25/2016 12:00:00 PM;10/25/2016;12:00:00 PM;87,6;20,34000015;19,8;108,8668213;3,84
SN320809;T29;10/25/2016 4:00:00 PM;10/25/2016;4:00:00 PM;95,7;19,88999939;19,6;25,61572266;3,84
SN320809;T29;10/25/2016 8:00:00 PM;10/25/2016;8:00:00 PM;98,1;18,13999939;18,2;0;3,84
SN320809;T29;10/26/2016 12:00:00 AM;10/26/2016;12:00:00 AM;98,9;17,54000092;17,4;0;3,84
SN320809;T29;10/26/2016 4:00:00 AM;10/26/2016;4:00:00 AM;99;16,65999985;16,5;0;3,84
SN320809;T29;10/26/2016 8:00:00 AM;10/26/2016;8:00:00 AM;99,1;17,64999962;17,3;118,4727173;3,84
SN320809;T29;10/26/2016 12:00:00 PM;10/26/2016;12:00:00 PM;98,6;19,20999908;19,1;121,6746826;3,84
SN320809;T29;10/26/2016 4:00:00 PM;10/26/2016;4:00:00 PM;98,6;18,21999931;18,2;9,605895996;3,84
SN320809;T29;10/26/2016 8:00:00 PM;10/26/2016;8:00:00 PM;99;17,86000061;17,8;0;3,84
SN320809;T29;10/27/2016 12:00:00 AM;10/27/2016;12:00:00 AM;99,1;16,47999954;16,5;0;3,84
SN320809;T29;10/27/2016 4:00:00 AM;10/27/2016;4:00:00 AM;99,2;14,97999954;15;0;3,84
SN320809;T29;10/27/2016 8:00:00 AM;10/27/2016;8:00:00 AM;99,2;16,47999954;16,1;38,42358398;3,84
SN320809;T29;10/27/2016 8:00:00 PM;10/27/2016;8:00:00 PM;98,4;17,47999954;17,6;0;3,84
SN320809;T29;10/28/2016 12:00:00 AM;10/28/2016;12:00:00 AM;98,4;16,73999977;16,8;0;3,84
SN320809;T29;10/28/2016 4:00:00 AM;10/28/2016;4:00:00 AM;98,4;16,34000015;16,3;0;3,84
SN320809;T29;10/27/2016 12:00:00 PM;10/27/2016;12:00:00 PM;98,7;19,59000015;19,4;182,5120239;3,83
SN320809;T29;10/27/2016 4:00:00 PM;10/27/2016;4:00:00 PM;97,8;19,07999992;18,9;48,02947998;3,83
SN320809;T29;10/28/2016 8:00:00 AM;10/28/2016;8:00:00 AM;98,2;17,87000084;17,3;89,6550293;3,83
SN320809;T29;10/28/2016 12:00:00 PM;10/28/2016;12:00:00 PM;94,2;20,30999947;19,5;153,6943359;3,83
SN320809;T29;10/28/2016 4:00:00 PM;10/28/2016;4:00:00 PM;97,3;19,20999908;19;3,201965332;3,83
SN320809;T29;10/28/2016 8:00:00 PM;10/28/2016;8:00:00 PM;98,1;18,04999924;18;0;3,83
SN320809;T29;10/29/2016 12:00:00 AM;10/29/2016;12:00:00 AM;98,2;17,21999931;17,1;0;3,83
SN320809;T29;10/29/2016 4:00:00 AM;10/29/2016;4:00:00 AM;98,2;17,04000092;16,9;0;3,83
SN320809;T29;10/29/2016 8:00:00 AM;10/29/2016;8:00:00 AM;98,3;18,65999985;18,1;57,63537598;3,83
SN320809;T29;10/29/2016 12:00:00 PM;10/29/2016;12:00:00 PM;88,5;20,57999992;19,9;102,4628906;3,83
SN320809;T29;10/29/2016 4:00:00 PM;10/29/2016;4:00:00 PM;95,3;19,71999931;19,5;35,22161865;3,83
SN320809;T29;10/29/2016 8:00:00 PM;10/29/2016;8:00:00 PM;98;18,20999908;18,1;0;3,83
SN320809;T29;10/30/2016 12:00:00 AM;10/30/2016;12:00:00 AM;98,2;17,23999977;17,3;0;3,83
SN320809;T29;10/30/2016 4:00:00 AM;10/30/2016;4:00:00 AM;98,2;16,20000076;16,1;0;3,83
SN320809;T29;10/30/2016 8:00:00 AM;10/30/2016;8:00:00 AM;97,1;17,63999939;17,1;44,82751465;3,83
SN320809;T29;10/30/2016 12:00:00 PM;10/30/2016;12:00:00 PM;92,4;20,64999962;19,8;153,6943359;3,83
SN320809;T29;10/30/2016 4:00:00 PM;10/30/2016;4:00:00 PM;98,8;18,63999939;18,6;6,403930664;3,83
SN320809;T29;10/30/2016 8:00:00 PM;10/30/2016;8:00:00 PM;99,1;17,92000008;17,8;0;3,83
SN320809;T29;10/31/2016 12:00:00 AM;10/31/2016;12:00:00 AM;99,3;17,42000008;17,3;0;3,83
SN320809;T29;10/31/2016 4:00:00 AM;10/31/2016;4:00:00 AM;99,4;16,21999931;16,1;0;3,83
SN320809;T29;10/31/2016 8:00:00 AM;10/31/2016;8:00:00 AM;99,4;18,12999916;17,6;96,05895996;3,83
SN320809;T29;10/31/2016 12:00:00 PM;10/31/2016;12:00:00 PM;99,2;19,13999939;19;108,8668213;3,83
SN320809;T29;10/31/2016 4:00:00 PM;10/31/2016;4:00:00 PM;99,3;18,10000038;18,1;3,201965332;3,83
SN320809;T29;10/31/2016 8:00:00 PM;10/31/2016;8:00:00 PM;99,5;17,27000046;17,3;0;3,83
SN320809;T29;11/1/2016 12:00:00 AM;11/1/2016;12:00:00 AM;99,4;16,03000069;16,1;0;3,83
SN320809;T29;11/1/2016 4:00:00 AM;11/1/2016;4:00:00 AM;99,5;15,89999962;15,8;0;3,83
SN320809;T29;11/1/2016 8:00:00 AM;11/1/2016;8:00:00 AM;99,5;17,84000015;17,4;89,6550293;3,83
SN320809;T29;11/1/2016 12:00:00 PM;11/1/2016;12:00:00 PM;99,1;19,60000038;19,8;89,6550293;3,83
SN320809;T29;11/1/2016 4:00:00 PM;11/1/2016;4:00:00 PM;99,4;19;18,9;25,61572266;3,83
SN320809;T29;11/1/2016 8:00:00 PM;11/1/2016;8:00:00 PM;99,3;17,30999947;17,3;0;3,83
SN320809;T29;11/2/2016 12:00:00 AM;11/2/2016;12:00:00 AM;99,5;16,79999924;16,6;0;3,83
SN320809;T29;11/2/2016 4:00:00 AM;11/2/2016;4:00:00 AM;99,5;16,07999992;16;0;3,83
SN320809;T29;11/2/2016 8:00:00 AM;11/2/2016;8:00:00 AM;99,5;16,84000015;16,6;80,0491333;3,83
SN320809;T29;11/2/2016 12:00:00 PM;11/2/2016;12:00:00 PM;99,1;18,5;18,8;201,7238159;3,83
SN320809;T29;11/2/2016 4:00:00 PM;11/2/2016;4:00:00 PM;99,2;19,21999931;19,4;41,62554932;3,83
SN320809;T29;11/2/2016 8:00:00 PM;11/2/2016;8:00:00 PM;99,3;18,04000092;18;0;3,83
SN320809;T29;11/3/2016 12:00:00 AM;11/3/2016;12:00:00 AM;99,3;16,54999924;16,8;0;3,83
